Date,nino34,nino3,nino4,iod,soi,nino34_lag1,nino34_lag2,nino34_lag3,nino3_lag1,nino3_lag2,nino3_lag3,nino4_lag1,nino4_lag2,nino4_lag3,iod_lag1,iod_lag2,iod_lag3,soi_lag1,soi_lag2,soi_lag3,nino34_roll3,nino3_roll3,nino4_roll3,iod_roll3,soi_roll3,future_nino34
1977-02-01,0.37,0.56,-0.15,-0.261,1.2,0.78,0.49,0.71,0.88,0.66,0.78,-0.1,-0.25,0.09,-0.003,0.028,-0.181,-0.4,-0.3,0.7,0.5466666666666663,0.6999999999999998,-0.16666666666666666,-0.07866666666666668,0.1666666666666671,0.19
1977-03-01,0.19,0.22,-0.23,0.174,-0.5,0.37,0.78,0.49,0.56,0.88,0.66,-0.15,-0.1,-0.25,-0.261,-0.003,0.028,1.2,-0.4,-0.3,0.44666666666666616,0.5533333333333332,-0.16,-0.03000000000000001,0.10000000000000046,-0.38
1977-04-01,-0.38,-0.64,-0.23,-0.029,-0.4,0.19,0.37,0.78,0.22,0.56,0.88,-0.23,-0.15,-0.1,0.174,-0.261,-0.003,-0.5,1.2,-0.4,0.059999999999999554,0.0466666666666666,-0.20333333333333334,-0.038666666666666676,0.10000000000000042,-0.21
1977-05-01,-0.21,-0.38,-0.35,-0.341,-0.5,-0.38,0.19,0.37,-0.64,0.22,0.56,-0.23,-0.23,-0.15,-0.029,0.174,-0.261,-0.4,-0.5,1.2,-0.13333333333333378,-0.2666666666666668,-0.26999999999999996,-0.06533333333333334,-0.4666666666666662,0.01
1977-06-01,0.01,-0.19,-0.17,-0.095,-0.9,-0.21,-0.38,0.19,-0.38,-0.64,0.22,-0.35,-0.23,-0.23,-0.341,-0.029,0.174,-0.5,-0.4,-0.5,-0.1933333333333338,-0.4033333333333334,-0.25,-0.155,-0.5999999999999995,0.09
1977-07-01,0.09,-0.23,-0.06,-0.171,-1.1,0.01,-0.21,-0.38,-0.19,-0.38,-0.64,-0.17,-0.35,-0.23,-0.095,-0.341,-0.029,-0.9,-0.5,-0.4,-0.03666666666666711,-0.2666666666666668,-0.19333333333333333,-0.20233333333333334,-0.8333333333333329,-0.01
1977-08-01,-0.01,-0.38,-0.08,-0.26,-0.8,0.09,0.01,-0.21,-0.23,-0.19,-0.38,-0.06,-0.17,-0.35,-0.171,-0.095,-0.341,-1.1,-0.9,-0.5,0.029999999999999555,-0.2666666666666668,-0.10333333333333333,-0.17533333333333334,-0.933333333333333,0.4
1977-09-01,0.4,-0.03,0.19,-0.259,-0.8,-0.01,0.09,0.01,-0.38,-0.23,-0.19,-0.08,-0.06,-0.17,-0.26,-0.171,-0.095,-0.8,-1.1,-0.9,0.15999999999999956,-0.21333333333333346,0.016666666666666673,-0.23,-0.8999999999999996,0.63
1977-10-01,0.63,0.27,0.28,0.245,-1.0,0.4,-0.01,0.09,-0.03,-0.38,-0.23,0.19,-0.08,-0.06,-0.259,-0.26,-0.171,-0.8,-0.8,-1.1,0.3399999999999996,-0.046666666666666745,0.13,-0.09133333333333334,-0.8666666666666663,0.48
1977-11-01,0.48,0.19,0.32,-0.127,-1.3,0.63,0.4,-0.01,0.27,-0.03,-0.38,0.28,0.19,-0.08,0.245,-0.259,-0.26,-1.0,-0.8,-0.8,0.5033333333333329,0.14333333333333326,0.26333333333333336,-0.04700000000000001,-1.033333333333333,0.7
1977-12-01,0.7,0.25,0.41,-0.02,-1.1,0.48,0.63,0.4,0.19,0.27,-0.03,0.32,0.28,0.19,-0.127,0.245,-0.259,-1.3,-1.0,-0.8,0.6033333333333328,0.23666666666666658,0.33666666666666667,0.03266666666666666,-1.133333333333333,0.62
1978-01-01,0.62,0.14,0.4,-0.64,-0.3,0.7,0.48,0.63,0.25,0.19,0.27,0.41,0.32,0.28,-0.02,-0.127,0.245,-1.1,-1.3,-1.0,0.5999999999999995,0.19333333333333325,0.3766666666666667,-0.26233333333333336,-0.8999999999999995,0.25
1978-02-01,0.25,0.0,0.19,-0.53,-2.7,0.62,0.7,0.48,0.14,0.25,0.19,0.4,0.41,0.32,-0.64,-0.02,-0.127,-0.3,-1.1,-1.3,0.5233333333333329,0.12999999999999992,0.3333333333333333,-0.39666666666666667,-1.3666666666666663,-0.2
1978-03-01,-0.2,-0.46,-0.14,-0.582,-0.2,0.25,0.62,0.7,0.0,0.14,0.25,0.19,0.4,0.41,-0.53,-0.64,-0.02,-2.7,-0.3,-1.1,0.22333333333333286,-0.10666666666666676,0.15000000000000002,-0.584,-1.0666666666666662,-0.7
1978-04-01,-0.7,-0.94,-0.59,-0.214,-0.3,-0.2,0.25,0.62,-0.46,0.0,0.14,-0.14,0.19,0.4,-0.582,-0.53,-0.64,-0.2,-2.7,-0.3,-0.21666666666666712,-0.4666666666666668,-0.18000000000000002,-0.442,-1.0666666666666662,-0.74
1978-05-01,-0.74,-1.15,-0.4,-0.533,1.4,-0.7,-0.2,0.25,-0.94,-0.46,0.0,-0.59,-0.14,0.19,-0.214,-0.582,-0.53,-0.3,-0.2,-2.7,-0.5466666666666672,-0.8500000000000001,-0.37666666666666665,-0.443,0.30000000000000043,-0.71
1978-06-01,-0.71,-0.97,-0.56,-0.174,0.7,-0.74,-0.7,-0.2,-1.15,-0.94,-0.46,-0.4,-0.59,-0.14,-0.533,-0.214,-0.582,1.4,-0.3,-0.2,-0.7166666666666671,-1.0200000000000002,-0.5166666666666667,-0.307,0.6000000000000004,-0.55
1978-07-01,-0.55,-0.86,-0.62,-0.107,0.6,-0.71,-0.74,-0.7,-0.97,-1.15,-0.94,-0.56,-0.4,-0.59,-0.174,-0.533,-0.214,0.7,1.4,-0.3,-0.6666666666666671,-0.9933333333333335,-0.5266666666666667,-0.27133333333333337,0.9000000000000005,-0.79
1978-08-01,-0.79,-1.02,-0.59,-0.224,0.4,-0.55,-0.71,-0.74,-0.86,-0.97,-1.15,-0.62,-0.56,-0.4,-0.107,-0.174,-0.533,0.6,0.7,1.4,-0.6833333333333339,-0.9500000000000002,-0.59,-0.16833333333333333,0.5666666666666671,-0.71
1978-09-01,-0.71,-0.72,-0.48,-0.261,0.1,-0.79,-0.55,-0.71,-1.02,-0.86,-0.97,-0.59,-0.62,-0.56,-0.224,-0.107,-0.174,0.4,0.6,0.7,-0.6833333333333339,-0.8666666666666668,-0.5633333333333334,-0.19733333333333336,0.36666666666666714,-0.46
1978-10-01,-0.46,-0.41,-0.56,-0.502,-0.4,-0.71,-0.79,-0.55,-0.72,-1.02,-0.86,-0.48,-0.59,-0.62,-0.261,-0.224,-0.107,0.1,0.4,0.6,-0.6533333333333339,-0.7166666666666669,-0.5433333333333333,-0.329,0.03333333333333377,-0.38
1978-11-01,-0.38,-0.31,-0.39,-0.458,-0.0,-0.46,-0.71,-0.79,-0.41,-0.72,-1.02,-0.56,-0.48,-0.59,-0.502,-0.261,-0.224,-0.4,0.1,0.4,-0.5166666666666672,-0.4800000000000002,-0.47666666666666674,-0.40700000000000003,-0.09999999999999958,-0.06
1978-12-01,-0.06,0.01,-0.17,-0.26,-0.1,-0.38,-0.46,-0.71,-0.31,-0.41,-0.72,-0.39,-0.56,-0.48,-0.458,-0.502,-0.261,-0.0,-0.4,0.1,-0.3000000000000005,-0.23666666666666689,-0.3733333333333333,-0.4066666666666667,-0.1666666666666662,-0.13
1979-01-01,-0.13,-0.32,0.04,0.317,-0.4,-0.06,-0.38,-0.46,0.01,-0.31,-0.41,-0.17,-0.39,-0.56,-0.26,-0.458,-0.502,-0.1,-0.0,-0.4,-0.19000000000000047,-0.2066666666666669,-0.1733333333333333,-0.13366666666666668,-0.1666666666666662,-0.22
1979-02-01,-0.22,-0.29,-0.11,-0.158,1.0,-0.13,-0.06,-0.38,-0.32,0.01,-0.31,0.04,-0.17,-0.39,0.317,-0.26,-0.458,-0.4,-0.1,-0.0,-0.13666666666666716,-0.2000000000000002,-0.07999999999999997,-0.03366666666666667,0.1666666666666671,-0.02
1979-03-01,-0.02,-0.06,-0.02,-0.034,0.1,-0.22,-0.13,-0.06,-0.29,-0.32,0.01,-0.11,0.04,-0.17,-0.158,0.317,-0.26,1.0,-0.4,-0.1,-0.12333333333333381,-0.22333333333333352,-0.029999999999999968,0.041666666666666664,0.23333333333333375,0.02
1979-04-01,0.02,0.07,-0.02,-0.207,-0.1,-0.02,-0.22,-0.13,-0.06,-0.29,-0.32,-0.02,-0.11,0.04,-0.034,-0.158,0.317,0.1,1.0,-0.4,-0.07333333333333382,-0.09333333333333355,-0.04999999999999996,-0.133,0.33333333333333376,-0.25
1979-05-01,-0.25,-0.05,-0.18,-0.444,0.5,0.02,-0.02,-0.22,0.07,-0.06,-0.29,-0.02,-0.02,-0.11,-0.207,-0.034,-0.158,-0.1,0.1,1.0,-0.08333333333333381,-0.013333333333333553,-0.07333333333333329,-0.2283333333333333,0.16666666666666716,-0.29
1979-06-01,-0.29,-0.15,-0.24,0.108,0.6,-0.25,0.02,-0.02,-0.05,0.07,-0.06,-0.18,-0.02,-0.02,-0.444,-0.207,-0.034,0.5,-0.1,0.1,-0.1733333333333338,-0.04333333333333356,-0.14666666666666664,-0.18099999999999997,0.33333333333333376,-0.47
1979-07-01,-0.47,-0.31,-0.2,-0.315,1.3,-0.29,-0.25,0.02,-0.15,-0.05,0.07,-0.24,-0.18,-0.02,0.108,-0.444,-0.207,0.6,0.5,-0.1,-0.3366666666666671,-0.17000000000000023,-0.20666666666666664,-0.217,0.8000000000000006,-0.1
1979-08-01,-0.1,0.13,-0.45,-0.226,-0.2,-0.47,-0.29,-0.25,-0.31,-0.15,-0.05,-0.2,-0.24,-0.18,-0.315,0.108,-0.444,1.3,0.6,0.5,-0.2866666666666671,-0.11000000000000021,-0.29666666666666663,-0.1443333333333333,0.5666666666666672,0.28
1979-09-01,0.28,0.58,-0.29,-0.28,0.1,-0.1,-0.47,-0.29,0.13,-0.31,-0.15,-0.45,-0.2,-0.24,-0.226,-0.315,0.108,-0.2,1.3,0.6,-0.09666666666666712,0.1333333333333331,-0.3133333333333333,-0.27366666666666667,0.4000000000000005,0.11
1979-10-01,0.11,0.44,-0.18,-0.314,-0.1,0.28,-0.1,-0.47,0.58,0.13,-0.31,-0.29,-0.45,-0.2,-0.28,-0.226,-0.315,0.1,-0.2,1.3,0.09666666666666618,0.3833333333333331,-0.30666666666666664,-0.2733333333333334,-0.06666666666666615,0.29
1979-11-01,0.29,0.39,0.12,-0.251,-0.4,0.11,0.28,-0.1,0.44,0.58,0.13,-0.18,-0.29,-0.45,-0.314,-0.28,-0.226,-0.1,0.1,-0.2,0.2266666666666662,0.4699999999999998,-0.11666666666666663,-0.2816666666666667,-0.13333333333333283,0.52
1979-12-01,0.52,0.43,0.29,-0.101,-0.7,0.29,0.11,0.28,0.39,0.44,0.58,0.12,-0.18,-0.29,-0.251,-0.314,-0.28,-0.4,-0.1,0.1,0.3066666666666662,0.41999999999999976,0.0766666666666667,-0.22199999999999998,-0.39999999999999947,0.54
1980-01-01,0.54,0.38,0.37,-0.158,0.4,0.52,0.29,0.11,0.43,0.39,0.44,0.29,0.12,-0.18,-0.101,-0.251,-0.314,-0.7,-0.4,-0.1,0.44999999999999957,0.39999999999999974,0.26,-0.16999999999999996,-0.23333333333333275,0.22
1980-02-01,0.22,0.03,0.36,-0.2,0.3,0.54,0.52,0.29,0.38,0.43,0.39,0.37,0.29,0.12,-0.158,-0.101,-0.251,0.4,-0.7,-0.4,0.42666666666666625,0.27999999999999975,0.34,-0.15299999999999997,5.366077952354923e-16,0.03
1980-03-01,0.03,-0.18,0.19,-0.417,-0.4,0.22,0.54,0.52,0.03,0.38,0.43,0.36,0.37,0.29,-0.2,-0.158,-0.101,0.3,0.4,-0.7,0.26333333333333286,0.07666666666666645,0.3066666666666667,-0.2583333333333333,0.10000000000000049,-0.07
1980-04-01,-0.07,-0.2,0.14,-0.095,-0.6,0.03,0.22,0.54,-0.18,0.03,0.38,0.19,0.36,0.37,-0.417,-0.2,-0.158,-0.4,0.3,0.4,0.05999999999999952,-0.11666666666666688,0.23,-0.2373333333333333,-0.23333333333333284,0.08
1980-05-01,0.08,-0.15,0.26,-0.066,-0.0,-0.07,0.03,0.22,-0.2,-0.18,0.03,0.14,0.19,0.36,-0.095,-0.417,-0.2,-0.6,-0.4,0.3,0.01333333333333285,-0.1766666666666669,0.19666666666666668,-0.19266666666666662,-0.3333333333333328,0.21
1980-06-01,0.21,0.08,0.16,-0.382,-0.0,0.08,-0.07,0.03,-0.15,-0.2,-0.18,0.26,0.14,0.19,-0.066,-0.095,-0.417,-0.0,-0.6,-0.4,0.07333333333333285,-0.0900000000000002,0.18666666666666673,-0.18099999999999997,-0.1999999999999995,-0.06
1980-07-01,-0.06,-0.23,0.02,-0.661,-0.0,0.21,0.08,-0.07,0.08,-0.15,-0.2,0.16,0.26,0.14,-0.382,-0.066,-0.095,-0.0,-0.0,-0.6,0.07666666666666619,-0.10000000000000024,0.1466666666666667,-0.36966666666666664,-0.0,-0.38
1980-08-01,-0.38,-0.34,-0.29,-0.822,0.4,-0.06,0.21,0.08,-0.23,0.08,-0.15,0.02,0.16,0.26,-0.661,-0.382,-0.066,-0.0,-0.0,-0.0,-0.07666666666666715,-0.16333333333333355,-0.036666666666666625,-0.6216666666666666,0.13333333333333386,-0.28
1980-09-01,-0.28,-0.18,-0.27,-0.745,-0.5,-0.38,-0.06,0.21,-0.34,-0.23,0.08,-0.29,0.02,0.16,-0.822,-0.661,-0.382,0.4,-0.0,-0.0,-0.24000000000000052,-0.2500000000000002,-0.17999999999999997,-0.7426666666666666,-0.033333333333332806,-0.26
1980-10-01,-0.26,-0.42,-0.02,-0.657,0.0,-0.28,-0.38,-0.06,-0.18,-0.34,-0.23,-0.27,-0.29,0.02,-0.745,-0.822,-0.661,-0.5,0.4,-0.0,-0.30666666666666714,-0.3133333333333335,-0.19333333333333333,-0.7413333333333333,-0.033333333333332806,-0.1
1980-11-01,-0.1,-0.1,-0.02,-0.417,-0.3,-0.26,-0.28,-0.38,-0.42,-0.18,-0.34,-0.02,-0.27,-0.29,-0.657,-0.745,-0.822,0.0,-0.5,0.4,-0.21333333333333385,-0.2333333333333335,-0.10333333333333329,-0.6063333333333333,-0.26666666666666616,0.05
1980-12-01,0.05,0.01,-0.03,-0.483,-0.1,-0.1,-0.26,-0.28,-0.1,-0.42,-0.18,-0.02,-0.02,-0.27,-0.417,-0.657,-0.745,-0.3,0.0,-0.5,-0.10333333333333382,-0.17000000000000018,-0.0233333333333333,-0.5189999999999999,-0.13333333333333283,-0.36
1981-01-01,-0.36,-0.71,-0.13,-0.201,0.4,0.05,-0.1,-0.26,0.01,-0.1,-0.42,-0.03,-0.02,-0.02,-0.483,-0.417,-0.657,-0.1,-0.3,0.0,-0.13666666666666713,-0.26666666666666683,-0.05999999999999996,-0.367,5.181040781584064e-16,-0.64
1981-02-01,-0.64,-0.88,-0.17,-0.024,-0.2,-0.36,0.05,-0.1,-0.71,0.01,-0.1,-0.13,-0.03,-0.02,-0.201,-0.483,-0.417,0.4,-0.1,-0.3,-0.31666666666666715,-0.5266666666666668,-0.10999999999999997,-0.23599999999999996,0.033333333333333846,-0.64
1981-03-01,-0.64,-0.59,-0.17,0.027,-1.3,-0.64,-0.36,0.05,-0.88,-0.71,0.01,-0.17,-0.13,-0.03,-0.024,-0.201,-0.483,-0.2,0.4,-0.1,-0.5466666666666672,-0.7266666666666669,-0.15666666666666662,-0.06599999999999996,-0.3666666666666662,-0.53
1981-04-01,-0.53,-0.52,-0.52,0.092,-0.1,-0.64,-0.64,-0.36,-0.59,-0.88,-0.71,-0.17,-0.17,-0.13,0.027,-0.024,-0.201,-1.3,-0.2,0.4,-0.6033333333333338,-0.6633333333333336,-0.2866666666666666,0.031666666666666704,-0.5333333333333329,-0.57
1981-05-01,-0.57,-0.54,-0.56,-0.018,0.8,-0.53,-0.64,-0.64,-0.52,-0.59,-0.88,-0.52,-0.17,-0.17,0.092,0.027,-0.024,-0.1,-1.3,-0.2,-0.5800000000000004,-0.5500000000000003,-0.4166666666666667,0.0336666666666667,-0.19999999999999948,-0.46
1981-06-01,-0.46,-0.43,-0.59,-0.24,1.2,-0.57,-0.53,-0.64,-0.54,-0.52,-0.59,-0.56,-0.52,-0.17,-0.018,0.092,0.027,0.8,-0.1,-1.3,-0.5200000000000005,-0.49666666666666687,-0.5566666666666666,-0.05533333333333329,0.6333333333333339,-0.64
1981-07-01,-0.64,-0.6,-0.73,-0.56,0.8,-0.46,-0.57,-0.53,-0.43,-0.54,-0.52,-0.59,-0.56,-0.52,-0.24,-0.018,0.092,1.2,0.8,-0.1,-0.5566666666666672,-0.5233333333333335,-0.6266666666666666,-0.27266666666666667,0.9333333333333339,-0.53
1981-08-01,-0.53,-0.73,-0.71,-0.628,0.7,-0.64,-0.46,-0.57,-0.6,-0.43,-0.54,-0.73,-0.59,-0.56,-0.56,-0.24,-0.018,0.8,1.2,0.8,-0.5433333333333338,-0.5866666666666668,-0.6766666666666666,-0.476,0.9000000000000004,-0.19
1981-09-01,-0.19,-0.23,-0.4,-0.757,0.3,-0.53,-0.64,-0.46,-0.73,-0.6,-0.43,-0.71,-0.73,-0.59,-0.628,-0.56,-0.24,0.7,0.8,1.2,-0.4533333333333338,-0.5200000000000001,-0.6133333333333333,-0.6483333333333333,0.6000000000000005,-0.3
1981-10-01,-0.3,-0.18,-0.38,-0.606,-0.4,-0.19,-0.53,-0.64,-0.23,-0.73,-0.6,-0.4,-0.71,-0.73,-0.757,-0.628,-0.56,0.3,0.7,0.8,-0.3400000000000005,-0.3800000000000001,-0.4966666666666666,-0.6636666666666666,0.20000000000000048,-0.41
1981-11-01,-0.41,-0.41,-0.31,-0.328,0.2,-0.3,-0.19,-0.53,-0.18,-0.23,-0.73,-0.38,-0.4,-0.71,-0.606,-0.757,-0.628,-0.4,0.3,0.7,-0.3000000000000005,-0.2733333333333335,-0.3633333333333333,-0.5636666666666666,0.033333333333333846,-0.2
1981-12-01,-0.2,-0.05,-0.09,-0.019,0.5,-0.41,-0.3,-0.19,-0.41,-0.18,-0.23,-0.31,-0.38,-0.4,-0.328,-0.606,-0.757,0.2,-0.4,0.3,-0.30333333333333384,-0.21333333333333349,-0.25999999999999995,-0.3176666666666666,0.10000000000000052,0.13
1982-01-01,0.13,0.2,-0.03,0.144,1.2,-0.2,-0.41,-0.3,-0.05,-0.41,-0.18,-0.09,-0.31,-0.38,-0.019,-0.328,-0.606,0.5,0.2,-0.4,-0.1600000000000005,-0.08666666666666678,-0.14333333333333328,-0.06766666666666664,0.6333333333333339,-0.17
1982-02-01,-0.17,-0.0,-0.18,0.166,0.3,0.13,-0.2,-0.41,0.2,-0.05,-0.41,-0.03,-0.09,-0.31,0.144,-0.019,-0.328,1.2,0.5,0.2,-0.08000000000000053,0.04999999999999986,-0.09999999999999996,0.09700000000000004,0.6666666666666671,0.13
1982-03-01,0.13,-0.1,0.07,0.054,0.6,-0.17,0.13,-0.2,-0.0,0.2,-0.05,-0.18,-0.03,-0.09,0.166,0.144,-0.019,0.3,1.2,0.5,0.029999999999999482,0.03333333333333319,-0.04666666666666663,0.12133333333333339,0.7000000000000005,0.21
1982-04-01,0.21,-0.01,0.33,0.119,0.1,0.13,-0.17,0.13,-0.1,-0.0,0.2,0.07,-0.18,-0.03,0.054,0.166,0.144,0.6,0.3,1.2,0.05666666666666614,-0.03666666666666681,0.07333333333333338,0.11300000000000003,0.33333333333333387,0.45
1982-05-01,0.45,0.39,0.39,0.223,-0.3,0.21,0.13,-0.17,-0.01,-0.1,-0.0,0.33,0.07,-0.18,0.119,0.054,0.166,0.1,0.6,0.3,0.2633333333333328,0.0933333333333332,0.26333333333333336,0.13200000000000003,0.13333333333333383,0.53
1982-06-01,0.53,0.54,0.45,0.255,-1.0,0.45,0.21,0.13,0.39,-0.01,-0.1,0.39,0.33,0.07,0.223,0.119,0.054,-0.3,0.1,0.6,0.3966666666666662,0.30666666666666653,0.39000000000000007,0.19900000000000007,-0.39999999999999947,0.37
1982-07-01,0.37,0.41,0.13,0.265,-1.5,0.53,0.45,0.21,0.54,0.39,-0.01,0.45,0.39,0.33,0.255,0.223,0.119,-1.0,-0.3,0.1,0.4499999999999995,0.44666666666666655,0.3233333333333334,0.2476666666666667,-0.9333333333333328,0.73
1982-08-01,0.73,0.95,0.09,0.256,-1.7,0.37,0.53,0.45,0.41,0.54,0.39,0.13,0.45,0.39,0.265,0.255,0.223,-1.5,-1.0,-0.3,0.5433333333333329,0.6333333333333332,0.22333333333333338,0.25866666666666677,-1.3999999999999995,1.49
1982-09-01,1.49,1.89,0.33,0.442,-1.7,0.73,0.37,0.53,0.95,0.41,0.54,0.09,0.13,0.45,0.256,0.265,0.255,-1.7,-1.5,-1.0,0.8633333333333328,1.0833333333333333,0.18333333333333335,0.32100000000000006,-1.6333333333333329,1.99
1982-10-01,1.99,2.3,0.67,0.623,-1.7,1.49,0.73,0.37,1.89,0.95,0.41,0.33,0.09,0.13,0.442,0.256,0.265,-1.7,-1.7,-1.5,1.4033333333333327,1.713333333333333,0.36333333333333345,0.4403333333333334,-1.7,1.92
1982-11-01,1.92,2.4,0.57,0.284,-2.6,1.99,1.49,0.73,2.3,1.89,0.95,0.67,0.33,0.09,0.623,0.442,0.256,-1.7,-1.7,-1.7,1.7999999999999996,2.1966666666666668,0.5233333333333333,0.4496666666666667,-1.9999999999999993,2.2
1982-12-01,2.2,2.86,0.51,-0.162,-2.2,1.92,1.99,1.49,2.4,2.3,1.89,0.57,0.67,0.33,0.284,0.623,0.442,-2.6,-1.7,-1.7,2.0366666666666666,2.5199999999999996,0.5833333333333334,0.2483333333333334,-2.166666666666666,2.35
1983-01-01,2.35,3.0,0.39,-0.482,-3.5,2.2,1.92,1.99,2.86,2.4,2.3,0.51,0.57,0.67,-0.162,0.284,0.623,-2.2,-2.6,-1.7,2.1566666666666663,2.7533333333333334,0.49000000000000005,-0.11999999999999993,-2.766666666666666,1.94
1983-02-01,1.94,2.3,0.33,-0.587,-3.6,2.35,2.2,1.92,3.0,2.86,2.4,0.39,0.51,0.57,-0.482,-0.162,0.284,-3.5,-2.2,-2.6,2.1633333333333327,2.7199999999999993,0.4100000000000001,-0.4103333333333332,-3.0999999999999996,1.38
1983-03-01,1.38,1.68,0.23,-0.752,-2.4,1.94,2.35,2.2,2.3,3.0,2.86,0.33,0.39,0.51,-0.587,-0.482,-0.162,-3.6,-3.5,-2.2,1.8899999999999995,2.3266666666666667,0.3166666666666667,-0.6069999999999999,-3.166666666666666,0.95
1983-04-01,0.95,1.55,0.04,-0.556,-0.9,1.38,1.94,2.35,1.68,2.3,3.0,0.23,0.33,0.39,-0.752,-0.587,-0.482,-2.4,-3.6,-3.5,1.423333333333333,1.843333333333333,0.20000000000000004,-0.6316666666666666,-2.2999999999999994,0.9
1983-05-01,0.9,1.73,0.16,-0.059,0.6,0.95,1.38,1.94,1.55,1.68,2.3,0.04,0.23,0.33,-0.556,-0.752,-0.587,-0.9,-2.4,-3.6,1.0766666666666662,1.653333333333333,0.1433333333333334,-0.4556666666666666,-0.8999999999999995,0.54
1983-06-01,0.54,1.52,-0.0,0.371,0.0,0.9,0.95,1.38,1.73,1.55,1.68,0.16,0.04,0.23,-0.059,-0.556,-0.752,0.6,-0.9,-2.4,0.7966666666666663,1.5999999999999999,0.06666666666666671,-0.08133333333333327,-0.09999999999999958,-0.11
1983-07-01,-0.11,0.8,-0.27,0.525,-0.6,0.54,0.9,0.95,1.52,1.73,1.55,-0.0,0.16,0.04,0.371,-0.059,-0.556,0.0,0.6,-0.9,0.4433333333333329,1.3499999999999999,-0.03666666666666663,0.2790000000000001,4.440892098500626e-16,-0.27
1983-08-01,-0.27,0.65,-0.4,0.345,0.1,-0.11,0.54,0.9,0.8,1.52,1.73,-0.27,-0.0,0.16,0.525,0.371,-0.059,-0.6,0.0,0.6,0.0533333333333329,0.9899999999999999,-0.2233333333333333,0.4136666666666667,-0.1666666666666662,-0.52
1983-09-01,-0.52,0.13,-0.78,-0.069,0.9,-0.27,-0.11,0.54,0.65,0.8,1.52,-0.4,-0.27,-0.0,0.345,0.525,0.371,0.1,-0.6,0.0,-0.30000000000000043,0.5266666666666665,-0.48333333333333334,0.26700000000000007,0.13333333333333378,-1.16
1983-10-01,-1.16,-0.61,-0.89,-0.288,0.4,-0.52,-0.27,-0.11,0.13,0.65,0.8,-0.78,-0.4,-0.27,-0.069,0.345,0.525,0.9,0.1,-0.6,-0.6500000000000005,0.05666666666666653,-0.69,-0.0039999999999998925,0.46666666666666706,-1.29
1983-11-01,-1.29,-1.03,-1.01,-0.343,-0.1,-1.16,-0.52,-0.27,-0.61,0.13,0.65,-0.89,-0.78,-0.4,-0.288,-0.069,0.345,0.4,0.9,0.1,-0.9900000000000005,-0.5033333333333335,-0.8933333333333334,-0.23333333333333325,0.4000000000000004,-1.03
1983-12-01,-1.03,-0.84,-0.83,-0.101,0.0,-1.29,-1.16,-0.52,-1.03,-0.61,0.13,-1.01,-0.89,-0.78,-0.343,-0.288,-0.069,-0.1,0.4,0.9,-1.1600000000000004,-0.8266666666666668,-0.91,-0.2439999999999999,0.10000000000000046,-0.67
1984-01-01,-0.67,-0.58,-0.83,-0.223,0.2,-1.03,-1.29,-1.16,-0.84,-1.03,-0.61,-0.83,-1.01,-0.89,-0.101,-0.343,-0.288,0.0,-0.1,0.4,-0.996666666666667,-0.8166666666666668,-0.89,-0.22233333333333324,0.03333333333333378,-0.19
1984-02-01,-0.19,-0.15,-0.72,-0.149,0.9,-0.67,-1.03,-1.29,-0.58,-0.84,-1.03,-0.83,-0.83,-1.01,-0.223,-0.101,-0.343,0.2,0.0,-0.1,-0.6300000000000004,-0.5233333333333334,-0.7933333333333333,-0.15766666666666654,0.36666666666666714,-0.52
1984-03-01,-0.52,-0.23,-0.85,-0.122,-0.2,-0.19,-0.67,-1.03,-0.15,-0.58,-0.84,-0.72,-0.83,-0.83,-0.149,-0.223,-0.101,0.9,0.2,0.0,-0.46000000000000046,-0.3200000000000001,-0.7999999999999999,-0.16466666666666654,0.30000000000000043,-0.68
1984-04-01,-0.68,-0.49,-0.88,0.05,0.3,-0.52,-0.19,-0.67,-0.23,-0.15,-0.58,-0.85,-0.72,-0.83,-0.122,-0.149,-0.223,-0.2,0.9,0.2,-0.4633333333333338,-0.29000000000000015,-0.8166666666666668,-0.07366666666666655,0.33333333333333376,-0.73
1984-05-01,-0.73,-0.93,-0.78,-0.305,0.2,-0.68,-0.52,-0.19,-0.49,-0.23,-0.15,-0.88,-0.85,-0.72,0.05,-0.122,-0.149,0.3,-0.2,0.9,-0.6433333333333339,-0.5500000000000002,-0.8366666666666666,-0.12566666666666657,0.10000000000000041,-0.9
1984-06-01,-0.9,-1.17,-0.78,-0.357,-0.3,-0.73,-0.68,-0.52,-0.93,-0.49,-0.23,-0.78,-0.88,-0.85,-0.305,0.05,-0.122,0.2,0.3,-0.2,-0.7700000000000005,-0.8633333333333334,-0.8133333333333334,-0.20399999999999988,0.06666666666666708,-0.5
1984-07-01,-0.5,-0.78,-0.59,-0.366,0.2,-0.9,-0.73,-0.68,-1.17,-0.93,-0.49,-0.78,-0.78,-0.88,-0.357,-0.305,0.05,-0.3,0.2,0.3,-0.7100000000000004,-0.9600000000000003,-0.7166666666666667,-0.3426666666666665,0.03333333333333375,-0.24
1984-08-01,-0.24,-0.41,-0.62,-0.498,0.4,-0.5,-0.9,-0.73,-0.78,-1.17,-0.93,-0.59,-0.78,-0.78,-0.366,-0.357,-0.305,0.2,-0.3,0.2,-0.5466666666666672,-0.7866666666666667,-0.6633333333333333,-0.40699999999999986,0.10000000000000042,-0.34
